article_id,sdom,bias_label_0_liberal_1_conservative
8918,news.sky.com,0
8922,billmoyers.com,0
8923,zcomm.org,0
8925,sputniknews.com,1
8926,sputniknews.com,1
8927,sputniknews.com,1
8928,sputniknews.com,1
8931,time.com,0
8932,theweek.com,0
8934,nypost.com,1
8950,townhall.com,1
8951,pjmedia.com,1
8952,mic.com,0
8955,time.com,0
8963,dailycaller.com,1
8964,sputniknews.com,1
8965,sputniknews.com,1
8966,sputniknews.com,1
8967,sputniknews.com,1
8968,sputniknews.com,1
8969,sputniknews.com,1
8971,spiked-online.com,1
8973,theweek.com,0
8974,talkingpointsmemo.com,0
8992,sputniknews.com,1
8993,sputniknews.com,1
8994,sputniknews.com,1
9015,themoscowtimes.com,0
9016,themoscowtimes.com,0
9020,time.com,0
9021,news.sky.com,0
9022,news.trust.org,0
9023,news.trust.org,0
9024,news.trust.org,0
9025,news.trust.org,0
9030,fortune.com,1
9036,themoscowtimes.com,0
9037,sputniknews.com,1
9038,qz.com,0
9039,spiked-online.com,1
9045,news.trust.org,0
9056,calgaryherald.com,0
9058,sputniknews.com,1
9059,sputniknews.com,1
9060,sputniknews.com,1
9061,sputniknews.com,1
9062,sputniknews.com,1
9063,qz.com,0
9065,fivethirtyeight.com,0
9066,theweek.com,0
9068,theweek.com,0
9069,theweek.com,0
9070,theweek.com,0
9071,theweek.com,0
9072,theweek.com,0
9073,theweek.com,0
9079,mashable.com,0
9086,globalnews.ca,0
9099,time.com,0
9100,time.com,0
9102,talkingpointsmemo.com,0
9103,news.trust.org,0
9104,news.trust.org,0
9112,sputniknews.com,1
9113,sputniknews.com,1
9114,sputniknews.com,1
9118,news.sky.com,0
9126,fortune.com,1
9130,euobserver.com,0
9131,euobserver.com,0
9132,euobserver.com,0
9133,euobserver.com,0
9134,euobserver.com,0
9135,euobserver.com,0
9136,euobserver.com,0
9137,euobserver.com,0
9142,news.sky.com,0
9143,news.sky.com,0
9154,sputniknews.com,1
9155,sputniknews.com,1
9164,nypost.com,1
9165,news.trust.org,0
9166,news.trust.org,0
9167,news.trust.org,0
9168,news.trust.org,0
9169,news.trust.org,0
9170,news.sky.com,0
9181,sputniknews.com,1
9182,toinformistoinfluence.com,0
9183,qz.com,0
9184,qz.com,0
9185,qz.com,0
9186,qz.com,0
9187,qz.com,0
9188,qz.com,0
9189,qz.com,0
9196,zcomm.org,0
9197,themoscowtimes.com,0
9199,sputniknews.com,1
9200,sputniknews.com,1
9201,tucson.com,0
9202,news.trust.org,0
9203,news.trust.org,0
9204,news.trust.org,0
9205,news.trust.org,0
9213,calgaryherald.com,0
9220,qz.com,0
9224,observer.com,1
9225,news.trust.org,0
9227,fortune.com,1
9246,sputniknews.com,1
9247,qz.com,0
9248,qz.com,0
9249,euobserver.com,0
9250,rabble.ca,0
9251,news.sky.com,0
9260,themoscowtimes.com,0
9261,sputniknews.com,1
9262,sputniknews.com,1
9263,sputniknews.com,1
9264,sputniknews.com,1
9265,sputniknews.com,1
9266,sputniknews.com,1
9270,news.trust.org,0
9272,tucson.com,0
9273,news.sky.com,0
9282,euobserver.com,0
9283,euobserver.com,0
9285,uproxx.com,0
9286,news.trust.org,0
9287,newpol.org,0
9291,thewest.com.au,1
9292,time.com,0
9295,fortune.com,1
9297,sputniknews.com,1
9298,sputniknews.com,1
9311,sputniknews.com,1
9312,qz.com,0
9327,qz.com,0
9328,qz.com,0
9331,theweek.com,0
9342,nypost.com,1
9343,news.trust.org,0
9351,thewest.com.au,1
9353,thehill.com,0
9354,rare.us,1
9355,news.sky.com,0
9359,elitedaily.com,0
9382,tytnetwork.com,0
9383,tytnetwork.com,0
9384,townhall.com,1
9385,townhall.com,1
9386,townhall.com,1
9387,townhall.com,1
9388,townhall.com,1
9389,townhall.com,1
9390,townhall.com,1
9395,nypost.com,1
9396,news.trust.org,0
9407,news.trust.org,0
9413,sputniknews.com,1
9415,windsorstar.com,0
9418,dailycaller.com,1
9424,mises.org,1
9425,twitchy.com,1
9426,shareblue.com,0
9427,calgaryherald.com,0
9428,theweek.com,0
9429,nypost.com,1
9436,calgaryherald.com,0
9437,calgaryherald.com,0
9438,blackagendareport.com,0
9439,rewire.news,0
9447,nypost.com,1
9449,nypost.com,1
9450,globalnews.ca,0
9453,dailycaller.com,1
9454,pilotonline.com,0
9455,mic.com,0
9456,mic.com,0
9457,canadiandimension.com,0
9462,news.trust.org,0
9466,globalnews.ca,0
9468,sputniknews.com,1
9472,dailycaller.com,1
9473,dailycaller.com,1
9474,dailycaller.com,1
9475,time.com,0
9477,talkingpointsmemo.com,0
9478,oilprice.com,1
9479,nypost.com,1
9482,thewest.com.au,1
9486,tucson.com,0
9490,news.trust.org,0
9491,mashable.com,0
9492,mashable.com,0
9493,mashable.com,0
9496,globalnews.ca,0
9497,sputniknews.com,1
9498,sputniknews.com,1
9504,thehill.com,0
9509,dailycaller.com,1
9510,dailycaller.com,1
9511,dailycaller.com,1
9512,dailycaller.com,1
9513,time.com,0
9517,reason.com,1
9518,news.sky.com,0
9525,tucson.com,0
9533,washingtonmonthly.com,0
9534,tucson.com,0
9537,nypost.com,1
9544,theweek.com,0
9545,news.sky.com,0
9555,globalnews.ca,0
9557,sputniknews.com,1
9558,sputniknews.com,1
9559,sputniknews.com,1
9560,sputniknews.com,1
9568,time.com,0
9575,observer.com,1
9576,news.trust.org,0
9577,news.trust.org,0
9578,news.trust.org,0
9584,globalnews.ca,0
9585,dailycaller.com,1
9586,dailycaller.com,1
9587,dailycaller.com,1
9588,dailycaller.com,1
9594,pilotonline.com,0
9595,twitchy.com,1
9597,pilotonline.com,0
9599,boingboing.net,0
9600,boingboing.net,0
9601,boingboing.net,0
9603,watchdog.org,1
9606,thehill.com,0
9607,therightscoop.com,1
9610,globalnews.ca,0
9613,thewest.com.au,1
9614,sputniknews.com,1
9615,sputniknews.com,1
9616,sputniknews.com,1
9617,sputniknews.com,1
9618,townhall.com,1
9622,nypost.com,1
9623,kuow.org,0
9633,townhall.com,1
9634,newrepublic.com,0
9638,nypost.com,1
9639,nypost.com,1
9640,observer.com,1
9641,nypost.com,1
9654,globalnews.ca,0
9658,dailycaller.com,1
9659,canadafreepress.com,1
9661,toinformistoinfluence.com,0
9662,toinformistoinfluence.com,0
9663,sputniknews.com,1
9664,toinformistoinfluence.com,0
9665,thebaffler.com,0
9666,newsone.com,0
9667,newsone.com,0
9668,calgaryherald.com,0
9669,calgaryherald.com,0
9670,windsorstar.com,0
9671,windsorstar.com,0
9672,windsorstar.com,0
9673,windsorstar.com,0
9674,windsorstar.com,0
9676,tucson.com,0
9679,nypost.com,1
9680,nypost.com,1
9682,nypost.com,1
9686,calgaryherald.com,0
9687,calgaryherald.com,0
9688,calgaryherald.com,0
9689,calgaryherald.com,0
9690,calgaryherald.com,0
9698,time.com,0
9700,samuel-warde.com,0
9701,samuel-warde.com,0
9704,news.trust.org,0
9713,sputniknews.com,1
9714,townhall.com,1
9718,bluelivesmatter.blue,1
9719,nypost.com,1
9720,oilprice.com,1
9724,oilprice.com,1
9726,oilprice.com,1
9727,oilprice.com,1
9728,observer.com,1
9729,nypost.com,1
9730,nypost.com,1
9731,nypost.com,1
9740,sputniknews.com,1
9741,newrepublic.com,0
9761,globalnews.ca,0
9764,pjmedia.com,1
9765,mic.com,0
9766,mic.com,0
9767,mic.com,0
9769,uproxx.com,0
9770,uproxx.com,0
9771,uproxx.com,0
9782,dailycaller.com,1
9783,dailycaller.com,1
9785,sputniknews.com,1
9786,wonkette.com,0
9787,wonkette.com,0
9788,rewire.news,0
9789,pilotonline.com,0
9793,rabble.ca,0
9796,dailycaller.com,1
9798,boingboing.net,0
9799,calgaryherald.com,0
9804,thehill.com,0
9805,talkingpointsmemo.com,0
9807,news.sky.com,0
9820,twitchy.com,1
9821,twitchy.com,1
9822,sputniknews.com,1
9824,sputniknews.com,1
9825,sputniknews.com,1
9828,tucson.com,0
9829,time.com,0
9831,mashable.com,0
9832,mashable.com,0
9833,kuow.org,0
9841,sputniknews.com,1
9843,rewire.news,0
9845,fivethirtyeight.com,0
9849,talkingpointsmemo.com,0
9858,thehill.com,0
9861,uproxx.com,0
9862,thehill.com,0
9873,oilprice.com,1
9881,fortune.com,1
9884,sputniknews.com,1
9885,sputniknews.com,1
9886,sputniknews.com,1
9887,sputniknews.com,1
9888,sputniknews.com,1
9891,thehill.com,0
9898,rare.us,1
9899,nypost.com,1
9900,nypost.com,1
9901,nypost.com,1
9902,nypost.com,1
9903,nypost.com,1
9904,nypost.com,1
9932,dailycaller.com,1
9933,dailycaller.com,1
9934,dailycaller.com,1
9935,dailycaller.com,1
9948,townhall.com,1
9949,sputniknews.com,1
9950,sputniknews.com,1
9952,sputniknews.com,1
9953,sputniknews.com,1
9957,watchdog.org,1
9958,rare.us,1
9960,news.sky.com,0
9967,fortune.com,1
9968,fortune.com,1
9969,fortune.com,1
9970,fortune.com,1
9976,theweek.com,0
9984,news.trust.org,0
9985,news.sky.com,0
9991,twitchy.com,1
9992,sputniknews.com,1
9993,sputniknews.com,1
9994,sputniknews.com,1
9995,sputniknews.com,1
9996,townhall.com,1
9997,townhall.com,1
9998,townhall.com,1
9999,qz.com,0
10000,qz.com,0
10003,time.com,0
10004,therightscoop.com,1
10018,breakingdefense.com,1
10023,sputniknews.com,1
10026,euobserver.com,0
10027,euobserver.com,0
10028,euobserver.com,0
10041,nypost.com,1
10042,nypost.com,1
10043,nypost.com,1
10045,nypost.com,1
10046,nypost.com,1
10050,canadafreepress.com,1
10051,calgaryherald.com,0
10052,canadafreepress.com,1
10053,canadafreepress.com,1
10054,sputniknews.com,1
10055,worldtribune.com,1
10056,worldtribune.com,1
10057,worldtribune.com,1
10064,news.trust.org,0
10065,news.trust.org,0
10070,sputniknews.com,1
10072,sputniknews.com,1
10073,pilotonline.com,0
10074,pilotonline.com,0
10075,pilotonline.com,0
10076,pilotonline.com,0
10077,pilotonline.com,0
10078,pjmedia.com,1
10080,leftfootforward.org,0
10082,windsorstar.com,0
10083,windsorstar.com,0
10084,windsorstar.com,0
10087,thefederalist.com,1
10088,talkingpointsmemo.com,0
10089,thefederalist.com,1
10090,talkingpointsmemo.com,0
10091,talkingpointsmemo.com,0
10092,talkingpointsmemo.com,0
10093,talkingpointsmemo.com,0
10094,talkingpointsmemo.com,0
10106,dailycaller.com,1
10107,dailycaller.com,1
10108,dailycaller.com,1
10109,dailycaller.com,1
10111,mic.com,0
10115,thehill.com,0
10117,news.trust.org,0
10118,news.trust.org,0
10119,news.trust.org,0
10120,news.trust.org,0
10121,mashable.com,0
10133,fortune.com,1
10143,newsone.com,0
10152,washingtonmonthly.com,0
10153,uproxx.com,0
10154,uproxx.com,0
10155,uproxx.com,0
10156,uproxx.com,0
10157,uproxx.com,0
10159,uproxx.com,0
10160,observer.com,1
10161,observer.com,1
10162,nypost.com,1
10163,nypost.com,1
10164,observer.com,1
10165,nypost.com,1
10166,nypost.com,1
10180,thewest.com.au,1
10184,uproxx.com,0
10191,historynewsnetwork.org,0
10198,historynewsnetwork.org,0
10199,historynewsnetwork.org,0
10216,time.com,0
10220,thehill.com,0
10225,news.sky.com,0
10226,news.sky.com,0
10227,news.sky.com,0
10236,dailycaller.com,1
10237,dailycaller.com,1
10238,dailycaller.com,1
10239,dailycaller.com,1
10240,dailycaller.com,1
10241,dailycaller.com,1
10242,dailycaller.com,1
10245,sputniknews.com,1
10246,sputniknews.com,1
10247,sputniknews.com,1
10248,mic.com,0
10249,mic.com,0
10250,mic.com,0
10251,mic.com,0
10257,time.com,0
10258,time.com,0
10259,time.com,0
10260,time.com,0
10261,time.com,0
10262,time.com,0
10266,oilprice.com,1
10268,news.sky.com,0
10273,billmoyers.com,0
10278,townhall.com,1
10279,pilotonline.com,0
10280,newsone.com,0
10282,euobserver.com,0
10283,cei.org,1
10284,spiked-online.com,1
10285,spiked-online.com,1
10286,spiked-online.com,1
10291,wonkette.com,0
10292,wonkette.com,0
10293,wonkette.com,0
10294,wonkette.com,0
10295,sputniknews.com,1
10303,tucson.com,0
10312,nypost.com,1
10313,nypost.com,1
10314,news.sky.com,0
10319,elitedaily.com,0
10320,elitedaily.com,0
10329,themoscowtimes.com,0
10330,sputniknews.com,1
10331,sputniknews.com,1
10332,sputniknews.com,1
10333,sputniknews.com,1
10334,sputniknews.com,1
10338,patriotpost.us,1
10339,patriotpost.us,1
10340,patriotpost.us,1
10343,windsorstar.com,0
10346,thehill.com,0
10348,nypost.com,1
10349,nypost.com,1
10351,news.trust.org,0
10352,news.trust.org,0
10353,news.sky.com,0
10354,mashable.com,0
10356,mashable.com,0
10357,mashable.com,0
10369,dailycaller.com,1
10370,dailycaller.com,1
10375,themoscowtimes.com,0
10376,sputniknews.com,1
10377,sputniknews.com,1
10378,shareblue.com,0
10379,fivethirtyeight.com,0
10380,watchdog.org,1
10383,time.com,0
10386,nypost.com,1
10388,news.sky.com,0
10391,mashable.com,0
10394,sputniknews.com,1
10395,sputniknews.com,1
10396,townhall.com,1
10397,townhall.com,1
10398,qz.com,0
10399,watchdog.org,1
10400,washingtonmonthly.com,0
10403,reason.com,1
10404,news.trust.org,0
10405,news.trust.org,0
10406,news.trust.org,0
10407,news.trust.org,0
10408,news.trust.org,0
10416,twitchy.com,1
10417,twitchy.com,1
10418,toinformistoinfluence.com,0
10419,sputniknews.com,1
10422,theweek.com,0
10423,theweek.com,0
10424,theweek.com,0
10425,theweek.com,0
10426,theweek.com,0
10427,nypost.com,1
10428,nypost.com,1
10429,nypost.com,1
10430,nypost.com,1
10431,news.sky.com,0
10432,news.trust.org,0
10444,calgaryherald.com,0
10446,sputniknews.com,1
10452,time.com,0
10455,thehill.com,0
10466,nypost.com,1
10476,sputniknews.com,1
10486,fortune.com,1
10496,themoscowtimes.com,0
10497,themoscowtimes.com,0
10498,pilotonline.com,0
10499,pilotonline.com,0
10501,euobserver.com,0
10506,talkingpointsmemo.com,0
10507,talkingpointsmemo.com,0
10508,talkingpointsmemo.com,0
10509,news.trust.org,0
10511,kuow.org,0
10512,kuow.org,0
10515,canadafreepress.com,1
10517,canadafreepress.com,1
10518,canadafreepress.com,1
10519,canadafreepress.com,1
10521,canadafreepress.com,1
10522,sputniknews.com,1
10523,thedailybanter.com,0
10524,sputniknews.com,1
10525,sputniknews.com,1
10527,watchdog.org,1
10529,uproxx.com,0
10530,observer.com,1
10531,observer.com,1
10534,news.trust.org,0
10535,news.trust.org,0
10561,newrepublic.com,0
10562,newrepublic.com,0
10574,uproxx.com,0
10575,uproxx.com,0
10577,theweek.com,0
10578,thefederalist.com,1
10579,thefederalist.com,1
10580,thefederalist.com,1
10581,thefederalist.com,1
10582,talkingpointsmemo.com,0
10598,thebaffler.com,0
10599,sputniknews.com,1
10600,sputniknews.com,1
10601,sputniknews.com,1
10602,sputniknews.com,1
10603,sputniknews.com,1
10604,sputniknews.com,1
10605,sputniknews.com,1
10606,qz.com,0
10610,calgaryherald.com,0
10612,news.sky.com,0
10613,news.sky.com,0
10620,sputniknews.com,1
10621,sputniknews.com,1
10622,newsone.com,0
10623,newsone.com,0
10626,nypost.com,1
10627,news.trust.org,0
10628,news.trust.org,0
10634,fortune.com,1
10636,dailycaller.com,1
10637,dailycaller.com,1
10651,time.com,0
10652,theweek.com,0
10653,nypost.com,1
10654,news.sky.com,0
10655,news.sky.com,0
10667,sputniknews.com,1
10668,newrepublic.com,0
10669,mic.com,0
10670,mic.com,0
10672,time.com,0
10673,thehill.com,0
10674,reason.com,1
10690,sputniknews.com,1
10691,patriotpost.us,1
10692,patriotpost.us,1
10696,globalnews.ca,0
10700,qz.com,0
10702,time.com,0
10703,thefederalist.com,1
10704,talkingpointsmemo.com,0
10705,talkingpointsmemo.com,0
10706,news.trust.org,0
10717,sputniknews.com,1
10718,sputniknews.com,1
10719,sputniknews.com,1
10720,sputniknews.com,1
10721,sputniknews.com,1
10722,talkingpointsmemo.com,0
10733,thewest.com.au,1
10737,theweek.com,0
10738,watchdog.org,1
10739,theweek.com,0
10742,mashable.com,0
10743,mashable.com,0
10744,mashable.com,0
10750,news.sky.com,0
10756,themoscowtimes.com,0
10757,sputniknews.com,1
10758,sputniknews.com,1
10759,sputniknews.com,1
10760,sputniknews.com,1
10765,news.trust.org,0
10766,news.trust.org,0
10767,news.trust.org,0
10769,fortune.com,1
10770,fortune.com,1
10772,sputniknews.com,1
10773,pilotonline.com,0
10774,windsorstar.com,0
10778,news.sky.com,0
10790,sputniknews.com,1
10792,theweek.com,0
10793,theweek.com,0
10795,theweek.com,0
10796,theweek.com,0
10797,theweek.com,0
10798,theweek.com,0
10799,theweek.com,0
10800,theweek.com,0
10811,qz.com,0
10812,qz.com,0
10813,qz.com,0
10814,qz.com,0
10815,time.com,0
10820,pilotonline.com,0
10821,fivethirtyeight.com,0
10822,euobserver.com,0
10823,euobserver.com,0
10824,euobserver.com,0
10827,news.trust.org,0
10831,qz.com,0
10840,time.com,0
10841,news.trust.org,0
10864,leftfootforward.org,0
10872,calgaryherald.com,0
10875,sputniknews.com,1
10876,sputniknews.com,1
10877,sputniknews.com,1
10880,time.com,0
10884,news.trust.org,0
10885,news.trust.org,0
10886,news.trust.org,0
10887,news.trust.org,0
10889,globalnews.ca,0
10890,fortune.com,1
10903,qz.com,0
10909,time.com,0
10911,news.sky.com,0
10933,themoscowtimes.com,0
10934,euobserver.com,0
10973,sputniknews.com,1
10974,qz.com,0
10979,sputniknews.com,1
10980,sputniknews.com,1
10981,qz.com,0
10982,qz.com,0
10983,patriotpost.us,1
10985,time.com,0
10991,elitedaily.com,0
10995,themoscowtimes.com,0
10996,sputniknews.com,1
10997,sputniknews.com,1
10998,euobserver.com,0
10999,euobserver.com,0
11003,news.trust.org,0
11012,dailycaller.com,1
11014,euobserver.com,0
11018,nypost.com,1
11019,mashable.com,0
11020,sputniknews.com,1
11028,fortune.com,1
11056,townhall.com,1
11060,news.trust.org,0
11061,news.trust.org,0
11066,sputniknews.com,1
11067,sputniknews.com,1
11068,sputniknews.com,1
11072,news.trust.org,0
11073,news.trust.org,0
11084,sputniknews.com,1
11085,thewest.com.au,1
11086,qz.com,0
11087,qz.com,0
11088,news.trust.org,0
11089,news.trust.org,0
11098,time.com,0
11100,kuow.org,0
11103,globalnews.ca,0
11108,dailycaller.com,1
11109,mic.com,0
11111,uproxx.com,0
11114,uproxx.com,0
11129,rabble.ca,0
11131,news.trust.org,0
11135,globalnews.ca,0
11139,sputniknews.com,1
11144,nypost.com,1
11145,nypost.com,1
11146,nypost.com,1
11147,nypost.com,1
11148,nypost.com,1
11151,thewest.com.au,1
11152,townhall.com,1
11157,townhall.com,1
11158,pilotonline.com,0
11162,mashable.com,0
11166,globalnews.ca,0
11167,dailycaller.com,1
11168,dailycaller.com,1
11169,sputniknews.com,1
11171,windsorstar.com,0
11172,windsorstar.com,0
11189,dailycaller.com,1
11191,dailycaller.com,1
11192,dailycaller.com,1
11193,dailycaller.com,1
11194,dailycaller.com,1
11195,fivethirtyeight.com,0
11201,mashable.com,0
11202,fortune.com,1
11211,thewest.com.au,1
11212,twitchy.com,1
11214,news.sky.com,0
11218,sputniknews.com,1
11219,sputniknews.com,1
11220,townhall.com,1
11221,thewest.com.au,1
11222,townhall.com,1
11223,qz.com,0
11224,pjmedia.com,1
11229,tucson.com,0
11232,tucson.com,0
11236,nypost.com,1
11237,news.trust.org,0
11238,news.trust.org,0
11240,twitchy.com,1
11241,twitchy.com,1
11242,pilotonline.com,0
11246,oilprice.com,1
11247,oilprice.com,1
11250,globalnews.ca,0
11251,globalnews.ca,0
11253,toinformistoinfluence.com,0
11254,thewest.com.au,1
11255,toinformistoinfluence.com,0
11261,thewest.com.au,1
11267,nypost.com,1
11268,nypost.com,1
11269,news.trust.org,0
11270,news.trust.org,0
11274,sputniknews.com,1
11275,sputniknews.com,1
11277,news.sky.com,0
11287,calgaryherald.com,0
11288,calgaryherald.com,0
11295,news.trust.org,0
11296,thedailybanter.com,0
11299,nypost.com,1
11300,nypost.com,1
11301,nypost.com,1
11303,historynewsnetwork.org,0
11306,sputniknews.com,1
11307,news.trust.org,0
11308,news.trust.org,0
11315,sputniknews.com,1
11317,therightscoop.com,1
11320,dailycaller.com,1
11321,dailycaller.com,1
11322,nypost.com,1
11323,nypost.com,1
11335,sputniknews.com,1
11336,sputniknews.com,1
11343,oilprice.com,1
11349,nypost.com,1
11350,nypost.com,1
11351,mashable.com,0
11355,historynewsnetwork.org,0
11356,historynewsnetwork.org,0
11359,townhall.com,1
11360,pilotonline.com,0
11361,pilotonline.com,0
11363,talkingpointsmemo.com,0
11366,sputniknews.com,1
11367,twitchy.com,1
11368,sputniknews.com,1
11369,twitchy.com,1
11389,dailycaller.com,1
11391,townhall.com,1
11392,time.com,0
11393,talkingpointsmemo.com,0
11394,nypost.com,1
11395,nypost.com,1
11396,nypost.com,1
11397,news.trust.org,0
11402,calgaryherald.com,0
11403,calgaryherald.com,0
11404,themoscowtimes.com,0
11406,sputniknews.com,1
11408,sputniknews.com,1
11409,sputniknews.com,1
11417,globalnews.ca,0
11418,historynewsnetwork.org,0
11433,canadafreepress.com,1
11438,sputniknews.com,1
11445,dailycaller.com,1
11448,sputniknews.com,1
11452,worldtribune.com,1
11457,thehill.com,0
11458,nypost.com,1
11459,news.trust.org,0
11463,dailycaller.com,1
11481,thewest.com.au,1
11483,oilprice.com,1
11484,globalnews.ca,0
11485,globalnews.ca,0
11487,sputniknews.com,1
11488,sputniknews.com,1
11490,tucson.com,0
11493,tucson.com,0
11494,tucson.com,0
11495,rare.us,1
11508,elitedaily.com,0
11509,elitedaily.com,0
11511,dailycaller.com,1
11514,qz.com,0
11519,uproxx.com,0
11520,news.trust.org,0
11521,news.trust.org,0
11526,dailycaller.com,1
11530,sputniknews.com,1
11531,sputniknews.com,1
11533,washingtonmonthly.com,0
11534,time.com,0
11535,thehill.com,0
11545,pilotonline.com,0
11549,time.com,0
11552,mashable.com,0
11555,qz.com,0
11556,qz.com,0
11557,leftfootforward.org,0
11558,leftfootforward.org,0
11560,news.trust.org,0
11561,mashable.com,0
11576,sputniknews.com,1
11577,thewest.com.au,1
11578,sputniknews.com,1
11579,newsone.com,0
11581,time.com,0
11582,time.com,0
11583,news.trust.org,0
11593,globalnews.ca,0
11603,sputniknews.com,1
11604,sputniknews.com,1
11605,sputniknews.com,1
11606,sputniknews.com,1
11608,uproxx.com,0
11617,calgaryherald.com,0
11619,toinformistoinfluence.com,0
11621,sputniknews.com,1
11622,sputniknews.com,1
11623,worldtribune.com,1
11637,dailycaller.com,1
11642,canadafreepress.com,1
11643,canadafreepress.com,1
11644,canadafreepress.com,1
11645,townhall.com,1
11649,time.com,0
11650,news.trust.org,0
11652,news.trust.org,0
11659,globalnews.ca,0
11660,sputniknews.com,1
11663,tucson.com,0
11670,pilotonline.com,0
11671,newsone.com,0
11679,thehill.com,0
11681,news.sky.com,0
11682,news.sky.com,0
11701,sputniknews.com,1
11702,sputniknews.com,1
11703,sputniknews.com,1
11706,nypost.com,1
11707,nypost.com,1
11708,news.trust.org,0
11710,sputniknews.com,1
11711,sputniknews.com,1
11716,sputniknews.com,1
11717,sputniknews.com,1
11718,news.sky.com,0
11726,dailycaller.com,1
11727,theweek.com,0
11728,mashable.com,0
11730,sputniknews.com,1
11731,sputniknews.com,1
11740,washingtonmonthly.com,0
11759,theweek.com,0
11760,theweek.com,0
11761,news.trust.org,0
11763,sputniknews.com,1
11764,pilotonline.com,0
11765,pilotonline.com,0
11767,theweek.com,0
11768,news.trust.org,0
11769,news.trust.org,0
11776,thewest.com.au,1
11785,sputniknews.com,1
11787,news.trust.org,0
11798,pilotonline.com,0
11803,news.trust.org,0
11815,news.sky.com,0
11816,news.trust.org,0
11823,themoscowtimes.com,0
11824,themoscowtimes.com,0
11825,sputniknews.com,1
11826,sputniknews.com,1
11827,pilotonline.com,0
11835,sputniknews.com,1
11842,news.trust.org,0
11848,tucson.com,0
11849,tucson.com,0
11865,sputniknews.com,1
11869,sputniknews.com,1
11871,globalnews.ca,0
11873,evonomics.com,0
11876,dailycaller.com,1
11877,sputniknews.com,1
11878,sputniknews.com,1
11879,sputniknews.com,1
11882,news.trust.org,0
11897,sputniknews.com,1
11899,news.sky.com,0
11906,pilotonline.com,0
11910,kuow.org,0
11922,townhall.com,1
11923,townhall.com,1
11924,townhall.com,1
11925,townhall.com,1
11928,news.sky.com,0
11930,calgaryherald.com,0
11931,toinformistoinfluence.com,0
11932,toinformistoinfluence.com,0
11939,dailycaller.com,1
11941,news.trust.org,0
11948,sputniknews.com,1
11950,news.sky.com,0
11955,townhall.com,1
11956,tucson.com,0
11957,tucson.com,0
11958,nypost.com,1
11961,sputniknews.com,1
11978,tucson.com,0
11979,nypost.com,1
11980,dailycaller.com,1
11983,sputniknews.com,1
11984,sputniknews.com,1
11990,pilotonline.com,0
12006,news.trust.org,0
12008,globalnews.ca,0
12010,thewest.com.au,1
12012,mashable.com,0
12014,sputniknews.com,1
12015,twitchy.com,1
12016,twitchy.com,1
12017,twitchy.com,1
12018,therightscoop.com,1
12032,tucson.com,0
12035,nypost.com,1
12036,nypost.com,1
12037,nypost.com,1
12038,news.trust.org,0
12039,kuow.org,0
12040,kuow.org,0
12041,townhall.com,1
12042,sputniknews.com,1
12043,townhall.com,1
12044,townhall.com,1
12045,sputniknews.com,1
12064,uproxx.com,0
12066,time.com,0
12067,thehill.com,0
12069,calgaryherald.com,0
12071,dailycaller.com,1
12073,townhall.com,1
12074,sputniknews.com,1
12075,sputniknews.com,1
12077,news.trust.org,0
12080,news.trust.org,0
12082,globalnews.ca,0
12083,zcomm.org,0
12084,mic.com,0
12091,nypost.com,1
12095,thehill.com,0
12105,globalnews.ca,0
12109,globalnews.ca,0
12110,globalnews.ca,0
12116,sputniknews.com,1
12117,sputniknews.com,1
12121,nypost.com,1
12122,nypost.com,1
12136,sputniknews.com,1
12137,pjmedia.com,1
12139,nypost.com,1
12140,nypost.com,1
12141,nypost.com,1
12147,nypost.com,1
12153,tucson.com,0
12154,tucson.com,0
12159,sputniknews.com,1
12163,theweek.com,0
12166,pjmedia.com,1
12167,boingboing.net,0
12168,boingboing.net,0
12169,boingboing.net,0
12174,tucson.com,0
12187,dailycaller.com,1
12188,sputniknews.com,1
12189,sputniknews.com,1
12190,qz.com,0
12191,qz.com,0
12192,qz.com,0
12194,therightscoop.com,1
12195,nypost.com,1
12200,toinformistoinfluence.com,0
12201,toinformistoinfluence.com,0
12202,townhall.com,1
12203,sputniknews.com,1
12206,time.com,0
12214,fortune.com,1
12217,dailycaller.com,1
12218,dailycaller.com,1
12219,sputniknews.com,1
12221,calgaryherald.com,0
12222,calgaryherald.com,0
12223,calgaryherald.com,0
12233,canadafreepress.com,1
12234,calgaryherald.com,0
12235,canadafreepress.com,1
12236,canadafreepress.com,1
12238,sputniknews.com,1
12239,canadiandimension.com,0
12242,uproxx.com,0
12245,uproxx.com,0
12246,time.com,0
12247,news.trust.org,0
12248,news.trust.org,0
12259,sputniknews.com,1
12260,sputniknews.com,1
12261,sputniknews.com,1
12268,windsorstar.com,0
12269,washingtonmonthly.com,0
12270,news.trust.org,0
12279,cei.org,1
12291,townhall.com,1
12292,time.com,0
12293,nypost.com,1
12296,mashable.com,0
12299,elitedaily.com,0
12302,tucson.com,0
12303,tucson.com,0
12312,talkingpointsmemo.com,0
12317,toinformistoinfluence.com,0
12328,toinformistoinfluence.com,0
12329,sputniknews.com,1
12331,boingboing.net,0
12336,thelibertarianrepublic.com,1
12337,thelibertarianrepublic.com,1
12338,thelibertarianrepublic.com,1
12339,oilprice.com,1
12340,nypost.com,1
12341,nypost.com,1
12342,nypost.com,1
12352,sputniknews.com,1
12353,mic.com,0
12355,theweek.com,0
12356,talkingpointsmemo.com,0
